id,spec,wf_folds,wf_median_sharpe,wf_pct_positive_folds,wf_avg_total_return,wf_worst_fold_dd,ho_trades,ho_trades_per_week,ho_win_rate,ho_total_return,ho_sharpe_ann,ho_max_drawdown,ho_diag_signal_zero,ho_diag_no_retrace,ho_diag_no_confirm,ho_diag_no_subbars,ho_diag_missing_prev_levels,certified
body0.5_ses0-4_fib0.382_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.382}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,23,2.6,0.5217,0.0449,8.615,-0.0143,227,11,0,0,0,False
body0.5_ses0-4_fib0.5_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.5}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,17,1.92,0.5294,0.0435,10.385,-0.0139,227,17,0,0,0,False
body0.5_ses0-4_fib0.382_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.382}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,23,2.6,0.5217,0.0392,7.3,-0.0179,227,11,0,0,0,False
body0.5_ses0-4_m15_atr_stop,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_atr_stop""}, ""stop"": {""type"": ""none""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.3529,0.0293,4.559,-0.0413,227,0,0,0,0,False
body0.5_ses0-4_fib0.5_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.5}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,17,1.92,0.5882,0.0273,12.567,-0.0083,227,17,0,0,0,False
body0.5_ses0-4_m15_open_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.4412,0.025,3.399,-0.0418,227,0,0,0,0,False
body0.5_ses0-4_fib0.382_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.382}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,23,2.6,0.5652,0.0245,7.022,-0.0161,227,11,0,0,0,False
body0.5_ses0-4_fib0.5_prev_h4_extreme_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.5}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,17,1.92,0.5882,0.0206,8.464,-0.0106,227,17,0,0,0,False
body0.5_ses0-4_m15_open_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.4412,0.0194,2.602,-0.0436,227,0,0,0,0,False
body0.5_ses0-4_fib0.382_prev_h4_extreme_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.382}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,23,2.6,0.5652,0.0178,4.778,-0.0179,227,11,0,0,0,False
body0.5_ses0-4_m15_confirm_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.3529,0.0085,1.248,-0.0299,227,0,0,0,0,False
body0.5_ses0-4_m15_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""none""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.4412,0.0074,1.07,-0.0586,227,0,0,0,0,False
body0.5_ses0-4_fib0.786_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.786}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,7,0.79,0.5714,0.0074,12.241,-0.0019,227,27,0,0,0,False
body0.5_ses0-4_fib0.786_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.786}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,7,0.79,0.5714,0.0074,12.241,-0.0019,227,27,0,0,0,False
body0.5_ses0-4_m15_atr_stop_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_atr_stop""}, ""stop"": {""type"": ""none""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.5294,0.0061,1.68,-0.027,227,0,0,0,0,False
body0.5_ses0-4_m15_confirm_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.3529,0.0029,0.54,-0.0317,227,0,0,0,0,False
body0.5_ses0-4_fib0.786_prev_h4_extreme_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.786}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,7,0.79,0.5714,0.002,2.762,-0.0076,227,27,0,0,0,False
body0.5_ses0-4_fib0.786_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.786}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,7,0.79,0.5714,0.002,2.762,-0.0076,227,27,0,0,0,False
body0.5_ses0-4_m15_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""none""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.6176,-0.0042,-0.787,-0.0342,227,0,0,0,0,False
body0.5_ses0-4_fib0.618_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.618}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,10,1.13,0.3,-0.005,-6.817,-0.0093,227,24,0,0,0,False
body0.5_ses0-4_fib0.618_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.618}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,10,1.13,0.3,-0.005,-6.817,-0.0093,227,24,0,0,0,False
body0.5_ses0-4_m15_open_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.6176,-0.0064,-1.264,-0.0371,227,0,0,0,0,False
body0.5_ses0-4_m15_confirm,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""none""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.3235,-0.0089,-0.922,-0.0468,227,0,0,0,0,False
body0.5_ses0-4_fib0.618_prev_h4_extreme_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.618}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,10,1.13,0.3,-0.0105,-10.925,-0.0147,227,24,0,0,0,False
body0.5_ses0-4_fib0.618_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.618}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,10,1.13,0.3,-0.0105,-10.925,-0.0147,227,24,0,0,0,False
body0.5_ses0-4_m15_open_prev_h4_extreme_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.6176,-0.013,-2.451,-0.0389,227,0,0,0,0,False
body0.5_ses0-4_m15_confirm_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.4706,-0.038,-7.828,-0.0387,227,0,0,0,0,False
body0.5_ses0-4_m15_confirm_prev_h4_extreme_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.4706,-0.0433,-8.566,-0.044,227,0,0,0,0,False
body0.5_ses0-4_m15_confirm_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""none""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.187,0.4815,-0.0039,-0.101,34,3.84,0.4412,-0.0545,-10.757,-0.0553,227,0,0,0,0,False
body0.5_ses0-4_m15_open_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.357,0.4074,-0.0044,-0.0953,34,3.84,0.4412,0.014,1.923,-0.0513,227,0,0,0,0,False
body0.5_ses0-4_m15_open_h4_atrx1.0_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.357,0.4074,-0.0044,-0.0953,34,3.84,0.6176,-0.0181,-3.395,-0.0466,227,0,0,0,0,False
body0.5_ses0-4_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.357,0.4074,-0.0044,-0.0953,34,3.84,0.2941,-0.0258,-2.967,-0.0631,227,0,0,0,0,False
body0.5_ses0-4_m15_confirm_h4_atrx1.0_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""session"", ""hours_utc"": [0, 4]}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.357,0.4074,-0.0044,-0.0953,34,3.84,0.4412,-0.0506,-10.294,-0.0514,227,0,0,0,0,False
fib0.786_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.786}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,118,13.32,0.6017,0.2474,14.681,-0.0121,1,142,0,0,0,False
fib0.786_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.786}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,118,13.32,0.6017,0.1916,15.39,-0.0121,1,142,0,0,0,False
m15_open_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,260,29.35,0.3462,0.1166,2.266,-0.1036,1,0,0,0,0,False
fib0.618_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.618}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,149,16.82,0.4966,0.0996,4.207,-0.0298,1,111,0,0,0,False
m15_open_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,260,29.35,0.5269,0.0987,3.196,-0.0336,1,0,0,0,0,False
m15_confirm_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,260,29.35,0.4269,0.0984,1.941,-0.0878,1,0,0,0,0,False
m15_open_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,260,29.35,0.4385,0.0868,1.611,-0.118,1,0,0,0,0,False
m15_confirm_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,260,29.35,0.4692,0.0729,1.426,-0.1112,1,0,0,0,0,False
fib0.5_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.5}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,183,20.65,0.377,0.0714,2.312,-0.0341,1,77,0,0,0,False
fib0.618_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.618}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,149,16.82,0.5101,0.0703,3.639,-0.029,1,111,0,0,0,False
m15_open_prev_h4_extreme_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,260,29.35,0.6231,0.0609,1.752,-0.0562,1,0,0,0,0,False
fib0.786_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.786}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,118,13.32,0.2966,0.0557,3.23,-0.0367,1,142,0,0,0,False
fib0.382_prev_h4_open,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.382}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,218,24.6,0.3486,0.0297,0.831,-0.1085,1,42,0,0,0,False
fib0.5_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.5}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,183,20.65,0.4208,0.0187,0.867,-0.0477,1,77,0,0,0,False
fib0.786_prev_h4_extreme_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.786}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,118,13.32,0.2966,0.014,1.057,-0.0379,1,142,0,0,0,False
fib0.5_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.5}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,183,20.65,0.388,0.0063,0.325,-0.0708,1,77,0,0,0,False
m15_confirm_prev_h4_open_prev_h4_extreme_tp,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""prev_h4_extreme_tp""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,260,29.35,0.4885,0.0027,0.182,-0.075,1,0,0,0,0,False
fib0.382_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.382}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,218,24.6,0.4174,0.002,0.218,-0.129,1,42,0,0,0,False
fib0.618_prev_h4_extreme,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_retrace_fib"", ""level"": 0.618}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.389,0.2593,-0.033,-0.2039,149,16.82,0.3691,-0.0038,0.02,-0.0929,1,111,0,0,0,False
